issues,split,source_dataset,annotation_source,text_status,filename,primary_caption,n_captions
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Pronghorn_Antelope_Male_pronghorn_antelope_male__animationnotmotionextractedfighting_manisetf7d57130__pronghorn_antelope_male_standgimmick01_115.npy,The male pronghorn antelope stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Pronghorn_Antelope_Male_pronghorn_antelope_male__animationnotmotionextractedlocomotion_manisetd40e3996__pronghorn_antelope_male_standgimmick01_176.npy,The male pronghorn antelope stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Przewalskis_Horse_Female_przewalskis_horse_female__animationmotionextractedbehaviour_maniset987d8fbe__przewalskis_horse_female_gimmick_1.npy,The female Przewalskis horse performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Przewalskis_Horse_Female_przewalskis_horse_female__animationmotionextractedlocomotion_maniset6c8e2da__przewalskis_horse_female_gimmick_4.npy,The female Przewalskis horse performs a playful gimmick by trotting in circles,4
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Przewalskis_Horse_Female_przewalskis_horse_female__animationnotmotionextractedfighting_manisetdb4f1696__przewalskis_horse_female_gimmick_54.npy,The female Przewalskis horse performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Przewalskis_Horse_Juvenile_przewalskis_horse_juvenile__animationmotionextractedbehaviour_maniset2838d956__przewalskis_horse_juvenile_gimmick_1.npy,The juvenile Przewalskis horse performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Przewalskis_Horse_Juvenile_przewalskis_horse_juvenile__animationmotionextractedfighting_manisete28846ec__przewalskis_horse_juvenile_gimmick_6.npy,The juvenile Przewalskis horse performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Przewalskis_Horse_Juvenile_przewalskis_horse_juvenile__animationmotionextractedlocomotion_maniset727cf272__przewalskis_horse_juvenile_gimmick_11.npy,The juvenile Przewalskis horse performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Przewalskis_Horse_Juvenile_przewalskis_horse_juvenile__animationnotmotionextractedbehaviour_maniset1989a4d8__przewalskis_horse_juvenile_gimmick_66.npy,The juvenile Przewalskis horse performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Przewalskis_Horse_Juvenile_przewalskis_horse_juvenile__animationnotmotionextractedfighting_maniset4456c2e__przewalskis_horse_juvenile_gimmick_136.npy,The juvenile Przewalskis horse performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Przewalskis_Horse_Male_przewalskis_horse_male__animationmotionextractedbehaviour_manisete53d47b3__przewalskis_horse_male_gimmick_1.npy,The male Przewalskis horse performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Przewalskis_Horse_Male_przewalskis_horse_male__animationmotionextractedfighting_maniset97f37a09__przewalskis_horse_male_gimmick_3.npy,The male Przewalskis horse performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Przewalskis_Horse_Male_przewalskis_horse_male__animationmotionextractedlocomotion_maniset82566c0f__przewalskis_horse_male_gimmick_6.npy,The male Przewalskis horse performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Przewalskis_Horse_Male_przewalskis_horse_male__animationnotmotionextractedlocomotion_maniset88a6fef1__przewalskis_horse_male_gimmick_160.npy,The male Przewalskis horse performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Pygmy_Hippo_Female_pygmy_hippo_female__animationnotmotionextractedbehaviour_maniset4a718128__pygmy_hippo_female_standgimmick01_81.npy,The female pygmy hippo stands still as a playful gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Pygmy_Hippo_Female_pygmy_hippo_female__animationnotmotionextractedfighting_maniset39e9f47e__pygmy_hippo_female_standgimmick01_150.npy,The female pygmy hippo stands still as part of her gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Pygmy_Hippo_Male_pygmy_hippo_male__animationnotmotionextractedbehaviour_maniset652b82dd__pygmy_hippo_male_standgimmick01_43.npy,The male pygmy hippo stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Pygmy_Hippo_Male_pygmy_hippo_male__animationnotmotionextractedlocomotion_manisetf970f6d9__pygmy_hippo_male_standgimmick01_126.npy,The male pygmy hippo stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Raccoon_Male_raccoon_male__animationnotmotionextractedbehaviour_manisetbea9f852__raccoon_male_standgimmick_96.npy,The male raccoon stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Raccoon_Male_raccoon_male__animationnotmotionextractedfighting_maniset1c669928__raccoon_male_standgimmick_156.npy,The male raccoon stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Raccoon_Male_raccoon_male__animationnotmotionextractedlocomotion_manisetac629d8e__raccoon_male_standgimmick_245.npy,The male raccoon stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_Deer_Female_red_deer_female__animationnotmotionextractedbehaviour_maniset465831c5__red_deer_female_standgimmick01_51.npy,The female red deer stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_Deer_Juvenile_red_deer_juvenile__animationnotmotionextractedbehaviour_maniset7506829d__red_deer_juvenile_standgimmick01_55.npy,The juvenile red deer stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_Deer_Juvenile_red_deer_juvenile__animationnotmotionextractedfighting_maniset70f614b3__red_deer_juvenile_standgimmick01_116.npy,The juvenile red deer stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_Deer_Male_red_deer_male__animationnotmotionextractedfighting_manisetfcd2ef10__red_deer_male_standgimmick01_124.npy,The male red deer stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_Deer_Male_red_deer_male__animationnotmotionextractedlocomotion_manisetf557a776__red_deer_male_standgimmick01_189.npy,The male red deer stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_River_Hog_Female_red_river_hog_female__animationnotmotionextractedfighting_maniset60262574__red_river_hog_female_standgimmick_62.npy,The female river hog stands still as part of her gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_River_Hog_Female_red_river_hog_female__animationnotmotionextractedlocomotion_maniseta2676fda__red_river_hog_female_standgimmick_94.npy,The female river hog stands still as part of her gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_River_Hog_Juvenile_red_river_hog_juvenile__animationnotmotionextractedbehaviour_maniset3ee8f2b6__red_river_hog_juvenile_standgimmick_37.npy,The juvenile river hog stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_River_Hog_Juvenile_red_river_hog_juvenile__animationnotmotionextractedfighting_maniset1b1baa8c__red_river_hog_juvenile_standgimmick_88.npy,The juvenile river hog stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_River_Hog_Juvenile_red_river_hog_juvenile__animationnotmotionextractedlocomotion_maniset3849c0f2__red_river_hog_juvenile_standgimmick_166.npy,The juvenile river hog stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_River_Hog_Male_red_river_hog_male__animationnotmotionextractedbehaviour_maniset8b67b3d3__red_river_hog_male_standgimmick01_73.npy,The male river hog stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_River_Hog_Male_red_river_hog_male__animationnotmotionextractedfighting_maniset73cd8069__red_river_hog_male_standgimmick01_140.npy,The male river hog stands still as a gimmick,1
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_River_Hog_Male_red_river_hog_male__animationnotmotionextractedfighting_maniset73cd8069__red_river_hog_male_standgimmick_139.npy,The male river hog stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_River_Hog_Male_red_river_hog_male__animationnotmotionextractedlocomotion_maniset9f7d3d4f__red_river_hog_male_standgimmick01_209.npy,The male river hog stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Red_River_Hog_Male_red_river_hog_male__animationnotmotionextractedlocomotion_maniset9f7d3d4f__red_river_hog_male_standgimmick_208.npy,The male river hog stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Reindeer_Female_reindeer_female__animationnotmotionextractedbehaviour_maniset65f6850e__reindeer_female_standgimmick01_24.npy,The female reindeer stands still as part of a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Reindeer_Female_reindeer_female__animationnotmotionextractedlocomotion_maniset5905494a__reindeer_female_standgimmick01_77.npy,The female reindeer stands still as part of a playful gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Reindeer_Juvenile_reindeer_juvenile__animationnotmotionextractedlocomotion_manisetdc3b662__reindeer_juvenile_standgimmick01_194.npy,The juvenile reindeer stands still as part of a playful gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Reticulated_Giraffe_Juvenile_reticulated_giraffe_juvenile__animationnotmotionextractedbehaviour_manisete67a0d4e__reticulated_giraffe_juvenile_standgimmick01_51.npy,The juvenile reticulated giraffe stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Reticulated_Giraffe_Male_reticulated_giraffe_male__animationnotmotionextractedlocomotion_maniset2a56d1e7__reticulated_giraffe_male_standgimmick01_138.npy,The male reticulated giraffe stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Sable_Antelope_Female_sable_antelope_female__animationnotmotionextractedbehaviour_maniset7f532b39__sable_antelope_female_standgimmick01_63.npy,The female sable antelope stands still employing a clever gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Sable_Antelope_Female_sable_antelope_female__animationnotmotionextractedfighting_maniset8f87e64f__sable_antelope_female_standgimmick01_127.npy,The female sable antelope stands still as a clever gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Sable_Antelope_Female_sable_antelope_female__animationnotmotionextractedlocomotion_maniset3c242635__sable_antelope_female_standgimmick01_194.npy,The female sable antelope stands still as a clever gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Saiga_Female_saiga_female__animationnotmotionextractedfighting_maniset620ac77f__saiga_female_gimmick_149.npy,The female saiga performs a quick quirky gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Saiga_Female_saiga_female__animationnotmotionextractedlocomotion_maniset6a941f65__saiga_female_gimmick_205.npy,The female saiga performs a quirky gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Saiga_Juvenile_saiga_juvenile__animationnotmotionextractedbehaviour_maniset715a241__saiga_juvenile_gimmick_41.npy,The juvenile saiga performs a playful gimmick by leaping and twirling in the air,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Saiga_Juvenile_saiga_juvenile__animationnotmotionextractedfighting_maniset28b0fb57__saiga_juvenile_gimmick_102.npy,The juvenile saiga performs a playful gimmick by leaping and twirling in the air,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Saiga_Male_saiga_male__animationnotmotionextractedlocomotion_manisetad128e1a__saiga_male_gimmick_181.npy,The male saiga performs a unique gimmick by leaping and twirling in the air,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Scimitar_Horned_Oryx_Female_scimitar_horned_oryx_female__animationnotmotionextractedbehaviour_maniset9c757f26__scimitar_horned_oryx_female_standgimmick01_65.npy,The female horned oryx stands still as a clever gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Scimitar_Horned_Oryx_Female_scimitar_horned_oryx_female__animationnotmotionextractedfighting_maniset363a5afc__scimitar_horned_oryx_female_standgimmick01_122.npy,The female horned oryx stands still as a clever gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Scimitar_Horned_Oryx_Female_scimitar_horned_oryx_female__animationnotmotionextractedlocomotion_maniset2b2b2962__scimitar_horned_oryx_female_standgimmick01_180.npy,The female horned oryx stands still as a clever gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Scimitar_Horned_Oryx_Male_scimitar_horned_oryx_male__animationnotmotionextractedfighting_maniseta6c6b3f1__scimitar_horned_oryx_male_standgimmick01_121.npy,The male horned oryx stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Somali_Wild_Ass_Juvenile_somali_wild_ass_juvenile__animationmotionextractedbehaviour_maniset27c2eb10__somali_wild_ass_juvenile_gimmick_1.npy,The juvenile wild ass performs a playful gimmick by trotting and then kicking up its heels,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Somali_Wild_Ass_Juvenile_somali_wild_ass_juvenile__animationmotionextractedfighting_maniseta70ea226__somali_wild_ass_juvenile_gimmick_3.npy,The juvenile wild ass performs a playful gimmick by leaping and then trotting away,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Somali_Wild_Ass_Juvenile_somali_wild_ass_juvenile__animationmotionextractedlocomotion_maniset7cd25aac__somali_wild_ass_juvenile_gimmick_5.npy,The juvenile wild ass performs a playful gimmick by jumping and then trotting away,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Somali_Wild_Ass_Juvenile_somali_wild_ass_juvenile__animationnotmotionextractedbehaviour_maniseta46c9a12__somali_wild_ass_juvenile_gimmick_42.npy,The juvenile wild ass performs a playful gimmick by jumping and then trotting away,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Somali_Wild_Ass_Male_somali_wild_ass_male__animationmotionextractedbehaviour_maniset681f8c6d__somali_wild_ass_male_gimmick_11.npy,The male wild ass performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Somali_Wild_Ass_Male_somali_wild_ass_male__animationmotionextractedfighting_manisetb6294843__somali_wild_ass_male_gimmick_100.npy,The male wild ass performs a playful gimmick by leaping and then trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Somali_Wild_Ass_Male_somali_wild_ass_male__animationmotionextractedlocomotion_maniset46dcc749__somali_wild_ass_male_gimmick_160.npy,The male wild ass performs a playful gimmick hopping and kicking its hind legs,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Somali_Wild_Ass_Male_somali_wild_ass_male__animationnotmotionextractedbehaviour_maniset10e60d2f__somali_wild_ass_male_gimmick_216.npy,The male wild ass performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Spotted_Hyena_Female_spotted_hyena_female__animationnotmotionextractedbehaviour_manisetbfa014d8__spotted_hyena_female_standgimmick01_82.npy,The female spotted hyena stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Spotted_Hyena_Female_spotted_hyena_female__animationnotmotionextractedfighting_maniset51ffdc2e__spotted_hyena_female_standgimmick01_154.npy,The female spotted hyena stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Spotted_Hyena_Female_spotted_hyena_female__animationnotmotionextractedlocomotion_manisetc351f394__spotted_hyena_female_standgimmick01_221.npy,The female spotted hyena stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Spotted_Hyena_Male_spotted_hyena_male__animationnotmotionextractedbehaviour_maniset7d416a8d__spotted_hyena_male_standgimmick01_79.npy,The male spotted hyena stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Spotted_Hyena_Male_spotted_hyena_male__animationnotmotionextractedfighting_maniset987640a3__spotted_hyena_male_standgimmick01_144.npy,The male spotted hyena stands still as part of its hunting gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Spotted_Hyena_Male_spotted_hyena_male__animationnotmotionextractedlocomotion_maniset6e9f8a89__spotted_hyena_male_standgimmick01_198.npy,The male spotted hyena stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Springbok_Female_springbok_female__animationnotmotionextractedbehaviour_manisetb459c95b__springbok_female_standgimmick01_53.npy,The female springbok stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Springbok_Female_springbok_female__animationnotmotionextractedfighting_manisete8ac93f1__springbok_female_standgimmick01_111.npy,The female springbok stands still and then performs a playful gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Springbok_Female_springbok_female__animationnotmotionextractedlocomotion_manisetcd4ad4d7__springbok_female_standgimmick01_170.npy,The female springbok stands still as part of her gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Springbok_Juvenile_springbok_juvenile__animationnotmotionextractedbehaviour_maniset69cc57b3__springbok_juvenile_standgimmick01_73.npy,The juvenile springbok stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Springbok_Juvenile_springbok_juvenile__animationnotmotionextractedfighting_manisetdef7ac49__springbok_juvenile_standgimmick01_147.npy,The juvenile springbok stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Springbok_Male_springbok_male__animationnotmotionextractedbehaviour_maniset13ee2250__springbok_male_standgimmick01_53.npy,The male springbok stands still as part of its survival gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Springbok_Male_springbok_male__animationnotmotionextractedfighting_manisetb5fc2ba6__springbok_male_standgimmick01_116.npy,The male springbok stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Standard_Donkey_Juvenile_standard_donkey_juvenile__animationmotionextractedbehaviour_maniset1bf356d3__standard_donkey_juvenile_gimmick_1.npy,The juvenile standard donkey performs a gimmick by trotting in a circle,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Standard_Donkey_Juvenile_standard_donkey_juvenile__animationmotionextractedlocomotion_maniset3eccc32f__standard_donkey_juvenile_gimmick_2.npy,The juvenile standard donkey performs a playful gimmick by trotting and then kicking up its heels,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Standard_Donkey_Juvenile_standard_donkey_juvenile__animationnotmotionextractedbehaviour_maniset369d8c15__standard_donkey_juvenile_gimmick_36.npy,The juvenile standard donkey performs a playful gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Standard_Donkey_Male_standard_donkey_male__animationmotionextractedbehaviour_maniset9e28eb0__standard_donkey_male_gimmick_6.npy,The male standard donkey performs a playful gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Standard_Donkey_Male_standard_donkey_male__animationmotionextractedfighting_manisetd7b0ddc6__standard_donkey_male_gimmick_57.npy,The male standard donkey performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Standard_Donkey_Male_standard_donkey_male__animationnotmotionextractedbehaviour_manisetd2e075b2__standard_donkey_male_gimmick_164.npy,The male standard donkey performs a playful gimmick by trotting in circles,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Standard_Donkey_Male_standard_donkey_male__animationnotmotionextractedfighting_maniset641e3e88__standard_donkey_male_gimmick_244.npy,The male standard donkey performs a playful gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Standard_Donkey_Male_standard_donkey_male__animationnotmotionextractedlocomotion_maniseta82df2ee__standard_donkey_male_gimmick_330.npy,The male standard donkey performs a playful gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Striped_Hyena_Male_striped_hyena_male__animationmotionextractedbehaviour_manisetf26235ce__striped_hyena_male_standgimmick01_19.npy,The male striped hyena stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Striped_Hyena_Male_striped_hyena_male__animationnotmotionextractedbehaviour_maniset21947b50__striped_hyena_male_standgimmick01_206.npy,The male striped hyena stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Striped_Hyena_Male_striped_hyena_male__animationnotmotionextractedfighting_maniset443844a6__striped_hyena_male_standgimmick01_289.npy,The male striped hyena stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Striped_Hyena_Male_striped_hyena_male__animationnotmotionextractedlocomotion_maniset73f9d80c__striped_hyena_male_standgimmick01_373.npy,The male striped hyena stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Striped_Skunk_Juvenile_striped_skunk_juvenile__animationnotmotionextractedbehaviour_maniset647bdb5f__striped_skunk_juvenile_intimidategimmick_loop_88.npy,The juvenile striped skunk approaches with an intimidating gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Striped_Skunk_Male_striped_skunk_male__animationnotmotionextractedbehaviour_manisetc6f6affc__striped_skunk_male_intimidategimmick_loop_95.npy,The male striped skunk raises its tail and releases a pungent odor to intimidate its opponent,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Striped_Skunk_Male_striped_skunk_male__animationnotmotionextractedlocomotion_manisetfabbe7b8__striped_skunk_male_intimidategimmick_loop_223.npy,The male striped skunk raises its tail and releases a pungent odor to intimidate its opponent,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Takin_Juvenile_takin_juvenile__animationnotmotionextractedfighting_manisetbbc47d94__takin_juvenile_standgimmick01_111.npy,The juvenile takin stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Takin_Juvenile_takin_juvenile__animationnotmotionextractedlocomotion_manisetd7b4d7fa__takin_juvenile_standgimmick01_171.npy,The juvenile takin stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Takin_Male_takin_male__animationmotionextractedbehaviour_maniset3b4c5319__takin_male_standgimmick01_27.npy,The male takin stands still as a gimmick,3
